_id,ANNO,COD_ATENEO,NOME_ATENEO,Reg_ATENEO,AREA_GEO,GENERE,COD_QUALIFICA,DESC_QUALIFICA,N_PERS
197,2020,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),141
198,2020,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,98
199,2020,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,F,4AR,Titolare di assegno di ricerca,108
200,2020,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),319
201,2020,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,84
202,2020,3801,Ferrara - Università degli studi,Emilia-Romagna,NORD-EST,M,4AR,Titolare di assegno di ricerca,98
203,2020,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),83
204,2020,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,56
205,2020,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,F,4AR,Titolare di assegno di ricerca,43
206,2020,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),128
207,2020,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,59
208,2020,4101,"Urbino - Università degli studi ""Carlo Bo""",Marche,CENTRO,M,4AR,Titolare di assegno di ricerca,32
209,2020,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),125
210,2020,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,77
211,2020,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,F,4AR,Titolare di assegno di ricerca,117
212,2020,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),261
213,2020,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,99
214,2020,4201,Ancona - Università Politecnica delle Marche,Marche,CENTRO,M,4AR,Titolare di assegno di ricerca,105
215,2020,4301,Macerata - Università degli studi,Marche,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),88
216,2020,4301,Macerata - Università degli studi,Marche,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,52
217,2020,4301,Macerata - Università degli studi,Marche,CENTRO,F,4AR,Titolare di assegno di ricerca,16
218,2020,4301,Macerata - Università degli studi,Marche,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),97
219,2020,4301,Macerata - Università degli studi,Marche,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,38
220,2020,4301,Macerata - Università degli studi,Marche,CENTRO,M,4AR,Titolare di assegno di ricerca,11
221,2020,4302,Camerino - Università degli studi,Marche,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),53
222,2020,4302,Camerino - Università degli studi,Marche,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,45
223,2020,4302,Camerino - Università degli studi,Marche,CENTRO,F,4AR,Titolare di assegno di ricerca,34
224,2020,4302,Camerino - Università degli studi,Marche,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),128
225,2020,4302,Camerino - Università degli studi,Marche,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,57
226,2020,4302,Camerino - Università degli studi,Marche,CENTRO,M,4AR,Titolare di assegno di ricerca,44
227,2020,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),2
228,2020,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,4
229,2020,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,10
230,2020,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),17
231,2020,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,18
232,2020,4601,Lucca - Scuola IMT Alti Studi,Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,23
233,2020,4801,Firenze - Università degli studi,Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),441
234,2020,4801,Firenze - Università degli studi,Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,233
235,2020,4801,Firenze - Università degli studi,Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,362
236,2020,4801,Firenze - Università degli studi,Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),731
237,2020,4801,Firenze - Università degli studi,Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,260
238,2020,4801,Firenze - Università degli studi,Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,365
239,2020,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),2
240,2020,4804,"Firenze - Università telematica ""Italian University line""",Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,1
241,2020,5001,Pisa - Università degli studi,Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),348
242,2020,5001,Pisa - Università degli studi,Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,197
243,2020,5001,Pisa - Università degli studi,Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,195
244,2020,5001,Pisa - Università degli studi,Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),733
245,2020,5001,Pisa - Università degli studi,Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,235
246,2020,5001,Pisa - Università degli studi,Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,235
247,2020,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),11
248,2020,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,6
249,2020,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,32
250,2020,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),34
251,2020,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,23
252,2020,5002,Pisa - Scuola normale superiore,Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,56
253,2020,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),22
254,2020,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,20
255,2020,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,98
256,2020,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),65
257,2020,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,48
258,2020,5003,"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""",Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,127
259,2020,5201,Siena - Università degli studi,Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),130
260,2020,5201,Siena - Università degli studi,Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,135
261,2020,5201,Siena - Università degli studi,Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,64
262,2020,5201,Siena - Università degli studi,Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),316
263,2020,5201,Siena - Università degli studi,Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,128
264,2020,5201,Siena - Università degli studi,Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,76
265,2020,5202,Siena - Università per stranieri,Toscana,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),24
266,2020,5202,Siena - Università per stranieri,Toscana,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,15
267,2020,5202,Siena - Università per stranieri,Toscana,CENTRO,F,4AR,Titolare di assegno di ricerca,10
268,2020,5202,Siena - Università per stranieri,Toscana,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),13
269,2020,5202,Siena - Università per stranieri,Toscana,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,9
270,2020,5202,Siena - Università per stranieri,Toscana,CENTRO,M,4AR,Titolare di assegno di ricerca,14
271,2020,5401,Perugia - Università degli studi,Umbria,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),190
272,2020,5401,Perugia - Università degli studi,Umbria,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,195
273,2020,5401,Perugia - Università degli studi,Umbria,CENTRO,F,4AR,Titolare di assegno di ricerca,117
274,2020,5401,Perugia - Università degli studi,Umbria,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),404
275,2020,5401,Perugia - Università degli studi,Umbria,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,165
276,2020,5401,Perugia - Università degli studi,Umbria,CENTRO,M,4AR,Titolare di assegno di ricerca,92
277,2020,5403,Perugia - Università per stranieri,Umbria,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),17
278,2020,5403,Perugia - Università per stranieri,Umbria,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,7
279,2020,5403,Perugia - Università per stranieri,Umbria,CENTRO,F,4AR,Titolare di assegno di ricerca,3
280,2020,5403,Perugia - Università per stranieri,Umbria,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),20
281,2020,5403,Perugia - Università per stranieri,Umbria,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,10
282,2020,5403,Perugia - Università per stranieri,Umbria,CENTRO,M,4AR,Titolare di assegno di ricerca,6
283,2020,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),68
284,2020,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,50
285,2020,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,39
286,2020,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),140
287,2020,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,59
288,2020,5601,Viterbo - Università della Tuscia,Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,24
289,2020,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),813
290,2020,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,522
291,2020,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,429
292,2020,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),1416
293,2020,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,589
294,2020,5801,"Roma - Università degli studi ""La Sapienza""",Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,409
295,2020,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),226
296,2020,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,218
297,2020,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,129
298,2020,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),528
299,2020,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,301
300,2020,5802,"Roma - Università degli studi di ""Tor Vergata""",Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,140
301,2020,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),36
302,2020,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,3
303,2020,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,5
304,2020,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),52
305,2020,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,7
306,2020,5803,Roma - Libera Università Maria SS.Assunta (LUMSA),Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,4
307,2020,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),16
308,2020,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,9
309,2020,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,23
310,2020,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),78
311,2020,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,9
312,2020,5805,Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli,Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,35
313,2020,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),16
314,2020,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,14
315,2020,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,6
316,2020,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),25
317,2020,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,9
318,2020,5806,"Roma - Università degli studi del ""Foro Italico""",Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,3
319,2020,5807,Roma - III Università degli studi,Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),243
320,2020,5807,Roma - III Università degli studi,Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,111
321,2020,5807,Roma - III Università degli studi,Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,102
322,2020,5807,Roma - III Università degli studi,Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),421
323,2020,5807,Roma - III Università degli studi,Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,118
324,2020,5807,Roma - III Università degli studi,Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,93
325,2020,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),25
326,2020,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,14
327,2020,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,12
328,2020,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),79
329,2020,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,35
330,2020,5808,"Roma - Università ""Campus Bio-Medico""",Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,7
331,2020,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),11
332,2020,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,2
333,2020,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,1
334,2020,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),14
335,2020,5809,Roma - Università degli Studi Internazionali  UNINT,Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,4
336,2020,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),15
337,2020,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,16
338,2020,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,3
339,2020,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),42
340,2020,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,18
341,2020,5810,"Roma - Università telematica ""Guglielmo Marconi""",Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,2
342,2020,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),6
343,2020,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,11
344,2020,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,F,4AR,Titolare di assegno di ricerca,1
345,2020,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),12
346,2020,5811,"Roma - Università telematica ""Unitelma Sapienza""",Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,7
347,2020,5812,Roma - Università Europea,Lazio,CENTRO,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),16
348,2020,5812,Roma - Università Europea,Lazio,CENTRO,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,4
349,2020,5812,Roma - Università Europea,Lazio,CENTRO,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),21
350,2020,5812,Roma - Università Europea,Lazio,CENTRO,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,8
351,2020,5812,Roma - Università Europea,Lazio,CENTRO,M,4AR,Titolare di assegno di ricerca,3
